sub_icb_location_code,sub_icb_location_ons_code,sub_icb_location_name,icb_ons_code,region_ons_code,appointment_date,actual_duration,count_of_appointments
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Jan-22,11-15 Minutes,1901
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Jan-22,1-5 Minutes,2144
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Jan-22,Unknown / Data Quality,3111
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Jan-22,6-10 Minutes,2523
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Jan-22,31-60 Minutes,639
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Jan-22,21-30 Minutes,1147
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Jan-22,16-20 Minutes,1121
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Jan-22,11-15 Minutes,1873
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Jan-22,1-5 Minutes,1913
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Jan-22,Unknown / Data Quality,2881
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Jan-22,6-10 Minutes,2360
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Jan-22,31-60 Minutes,714
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Jan-22,21-30 Minutes,1103
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Jan-22,16-20 Minutes,1171
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Jan-22,11-15 Minutes,1702
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Jan-22,1-5 Minutes,1894
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Jan-22,Unknown / Data Quality,2904
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Jan-22,6-10 Minutes,2392
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Jan-22,31-60 Minutes,650
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Jan-22,21-30 Minutes,1126
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Jan-22,16-20 Minutes,1050
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Jan-22,11-15 Minutes,1747
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Jan-22,1-5 Minutes,1838
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Jan-22,Unknown / Data Quality,2858
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Jan-22,6-10 Minutes,2424
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Jan-22,31-60 Minutes,691
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Jan-22,21-30 Minutes,1103
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Jan-22,16-20 Minutes,1098
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Jan-22,11-15 Minutes,1743
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Jan-22,1-5 Minutes,1754
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Jan-22,Unknown / Data Quality,84
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Jan-22,6-10 Minutes,25
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Jan-22,31-60 Minutes,9
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Jan-22,21-30 Minutes,22
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Jan-22,16-20 Minutes,10
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Jan-22,11-15 Minutes,24
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Jan-22,1-5 Minutes,14
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Jan-22,Unknown / Data Quality,27
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Jan-22,6-10 Minutes,3
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Jan-22,31-60 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Jan-22,21-30 Minutes,6
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Jan-22,16-20 Minutes,1
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Jan-22,11-15 Minutes,3
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Jan-22,Unknown / Data Quality,3343
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Jan-22,6-10 Minutes,2822
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Jan-22,31-60 Minutes,690
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Jan-22,21-30 Minutes,1120
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Jan-22,16-20 Minutes,1109
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Jan-22,11-15 Minutes,1921
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Jan-22,1-5 Minutes,2270
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Jan-22,Unknown / Data Quality,2886
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Jan-22,6-10 Minutes,2438
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Jan-22,31-60 Minutes,618
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Jan-22,21-30 Minutes,1096
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Jan-22,16-20 Minutes,1086
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Jan-22,11-15 Minutes,1807
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,25-Jan-22,1-5 Minutes,1951
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Jan-22,Unknown / Data Quality,2764
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Jan-22,6-10 Minutes,2240
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Jan-22,31-60 Minutes,666
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Jan-22,21-30 Minutes,1051
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Jan-22,16-20 Minutes,1084
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Jan-22,11-15 Minutes,1668
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,26-Jan-22,1-5 Minutes,1729
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Jan-22,Unknown / Data Quality,2812
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Jan-22,6-10 Minutes,2473
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Jan-22,31-60 Minutes,670
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Jan-22,21-30 Minutes,1068
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Jan-22,16-20 Minutes,1086
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Jan-22,11-15 Minutes,1805
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,27-Jan-22,1-5 Minutes,1903
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Jan-22,Unknown / Data Quality,3061
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Jan-22,6-10 Minutes,2458
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Jan-22,31-60 Minutes,651
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Jan-22,21-30 Minutes,1064
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Jan-22,16-20 Minutes,1086
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Jan-22,11-15 Minutes,1721
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,28-Jan-22,1-5 Minutes,1789
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Jan-22,Unknown / Data Quality,77
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Jan-22,6-10 Minutes,11
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Jan-22,31-60 Minutes,11
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Jan-22,21-30 Minutes,9
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Jan-22,16-20 Minutes,10
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Jan-22,11-15 Minutes,15
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,29-Jan-22,1-5 Minutes,12
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,30-Jan-22,Unknown / Data Quality,5
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,30-Jan-22,6-10 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,30-Jan-22,16-20 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,30-Jan-22,11-15 Minutes,7
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,30-Jan-22,1-5 Minutes,7
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Jan-22,Unknown / Data Quality,3225
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Jan-22,6-10 Minutes,2819
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Jan-22,31-60 Minutes,696
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Jan-22,21-30 Minutes,1128
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Jan-22,16-20 Minutes,1194
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Jan-22,11-15 Minutes,1973
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,31-Jan-22,1-5 Minutes,2208
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Feb-22,Unknown / Data Quality,3006
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Feb-22,6-10 Minutes,2523
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Feb-22,31-60 Minutes,729
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Feb-22,21-30 Minutes,1134
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Feb-22,16-20 Minutes,1116
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Feb-22,11-15 Minutes,1853
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,01-Feb-22,1-5 Minutes,1914
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Feb-22,Unknown / Data Quality,2899
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Feb-22,6-10 Minutes,2378
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Feb-22,31-60 Minutes,688
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Feb-22,21-30 Minutes,1082
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Feb-22,16-20 Minutes,1146
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Feb-22,11-15 Minutes,1692
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,02-Feb-22,1-5 Minutes,1799
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Feb-22,Unknown / Data Quality,2868
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Feb-22,6-10 Minutes,2391
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Feb-22,31-60 Minutes,613
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Feb-22,21-30 Minutes,1090
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Feb-22,16-20 Minutes,1075
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Feb-22,11-15 Minutes,1721
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,03-Feb-22,1-5 Minutes,1822
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Feb-22,21-30 Minutes,1064
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Feb-22,16-20 Minutes,1140
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Feb-22,11-15 Minutes,1667
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Feb-22,1-5 Minutes,1911
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Feb-22,6-10 Minutes,2542
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Feb-22,Unknown / Data Quality,2952
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,04-Feb-22,31-60 Minutes,646
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Feb-22,11-15 Minutes,35
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Feb-22,Unknown / Data Quality,72
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Feb-22,6-10 Minutes,51
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Feb-22,1-5 Minutes,47
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Feb-22,31-60 Minutes,19
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Feb-22,21-30 Minutes,23
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,05-Feb-22,16-20 Minutes,23
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,06-Feb-22,1-5 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,06-Feb-22,16-20 Minutes,6
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,06-Feb-22,6-10 Minutes,5
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,06-Feb-22,21-30 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,06-Feb-22,Unknown / Data Quality,7
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,06-Feb-22,11-15 Minutes,3
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Feb-22,6-10 Minutes,2758
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Feb-22,11-15 Minutes,2058
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Feb-22,Unknown / Data Quality,3290
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Feb-22,16-20 Minutes,1264
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Feb-22,1-5 Minutes,2277
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Feb-22,31-60 Minutes,686
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,07-Feb-22,21-30 Minutes,1148
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Feb-22,1-5 Minutes,2077
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Feb-22,31-60 Minutes,687
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Feb-22,16-20 Minutes,1177
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Feb-22,Unknown / Data Quality,3016
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Feb-22,11-15 Minutes,1863
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Feb-22,6-10 Minutes,2515
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,08-Feb-22,21-30 Minutes,1097
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Feb-22,Unknown / Data Quality,2767
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Feb-22,21-30 Minutes,1097
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Feb-22,1-5 Minutes,1859
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Feb-22,11-15 Minutes,1725
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Feb-22,16-20 Minutes,1156
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Feb-22,31-60 Minutes,680
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,09-Feb-22,6-10 Minutes,2425
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Feb-22,31-60 Minutes,640
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Feb-22,6-10 Minutes,2445
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Feb-22,Unknown / Data Quality,2726
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Feb-22,16-20 Minutes,1092
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Feb-22,21-30 Minutes,1072
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Feb-22,1-5 Minutes,1885
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,10-Feb-22,11-15 Minutes,1617
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Feb-22,16-20 Minutes,1106
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Feb-22,21-30 Minutes,1065
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Feb-22,11-15 Minutes,1716
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Feb-22,6-10 Minutes,2375
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Feb-22,Unknown / Data Quality,2666
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Feb-22,1-5 Minutes,1831
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,11-Feb-22,31-60 Minutes,696
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Feb-22,31-60 Minutes,13
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Feb-22,6-10 Minutes,39
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Feb-22,11-15 Minutes,31
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Feb-22,16-20 Minutes,17
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Feb-22,Unknown / Data Quality,40
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Feb-22,21-30 Minutes,15
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,12-Feb-22,1-5 Minutes,27
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,13-Feb-22,21-30 Minutes,1
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,13-Feb-22,31-60 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,13-Feb-22,16-20 Minutes,4
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,13-Feb-22,1-5 Minutes,1
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,13-Feb-22,11-15 Minutes,4
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,13-Feb-22,Unknown / Data Quality,7
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,13-Feb-22,6-10 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Feb-22,1-5 Minutes,1993
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Feb-22,16-20 Minutes,1120
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Feb-22,21-30 Minutes,1053
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Feb-22,Unknown / Data Quality,3042
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Feb-22,11-15 Minutes,1832
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Feb-22,31-60 Minutes,654
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,14-Feb-22,6-10 Minutes,2677
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Feb-22,Unknown / Data Quality,2753
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Feb-22,6-10 Minutes,2419
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Feb-22,11-15 Minutes,1691
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Feb-22,21-30 Minutes,969
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Feb-22,16-20 Minutes,1044
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Feb-22,1-5 Minutes,1816
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,15-Feb-22,31-60 Minutes,567
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Feb-22,31-60 Minutes,617
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Feb-22,1-5 Minutes,1752
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Feb-22,6-10 Minutes,2210
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Feb-22,Unknown / Data Quality,2442
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Feb-22,16-20 Minutes,959
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Feb-22,21-30 Minutes,961
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,16-Feb-22,11-15 Minutes,1542
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Feb-22,6-10 Minutes,2295
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Feb-22,21-30 Minutes,993
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Feb-22,Unknown / Data Quality,2706
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Feb-22,16-20 Minutes,1012
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Feb-22,1-5 Minutes,1595
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Feb-22,11-15 Minutes,1570
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,17-Feb-22,31-60 Minutes,569
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Feb-22,16-20 Minutes,617
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Feb-22,Unknown / Data Quality,2122
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Feb-22,31-60 Minutes,415
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Feb-22,6-10 Minutes,1769
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Feb-22,21-30 Minutes,698
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Feb-22,1-5 Minutes,1295
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,18-Feb-22,11-15 Minutes,1171
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Feb-22,6-10 Minutes,18
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Feb-22,21-30 Minutes,31
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Feb-22,31-60 Minutes,11
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Feb-22,16-20 Minutes,19
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Feb-22,Unknown / Data Quality,78
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Feb-22,11-15 Minutes,25
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,19-Feb-22,1-5 Minutes,17
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Feb-22,31-60 Minutes,1
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Feb-22,Unknown / Data Quality,5
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Feb-22,1-5 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Feb-22,16-20 Minutes,3
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Feb-22,21-30 Minutes,6
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Feb-22,11-15 Minutes,2
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,20-Feb-22,6-10 Minutes,4
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Feb-22,Unknown / Data Quality,3129
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Feb-22,6-10 Minutes,2762
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Feb-22,21-30 Minutes,1233
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Feb-22,31-60 Minutes,663
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Feb-22,1-5 Minutes,2014
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Feb-22,11-15 Minutes,1927
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,21-Feb-22,16-20 Minutes,1213
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Feb-22,31-60 Minutes,696
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Feb-22,11-15 Minutes,1865
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Feb-22,16-20 Minutes,1165
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Feb-22,1-5 Minutes,1903
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Feb-22,21-30 Minutes,1145
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Feb-22,6-10 Minutes,2568
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,22-Feb-22,Unknown / Data Quality,3193
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Feb-22,6-10 Minutes,2394
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Feb-22,16-20 Minutes,1084
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Feb-22,11-15 Minutes,1665
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Feb-22,1-5 Minutes,1812
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Feb-22,31-60 Minutes,683
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Feb-22,21-30 Minutes,1050
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,23-Feb-22,Unknown / Data Quality,2996
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Feb-22,Unknown / Data Quality,2993
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Feb-22,21-30 Minutes,1056
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Feb-22,16-20 Minutes,1073
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Feb-22,11-15 Minutes,1724
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Feb-22,31-60 Minutes,631
97R,E38000235,NHS Sussex ICB - 97R,E54000053,E40000005,24-Feb-22,1-5 Minutes,1706
